probe_id,log2FoldChange,logCPM,PValue,padj
201067_at,-0.18774482728089334,5.351369941170171,0.007041215366703928,0.01312162747456068
201068_s_at,-0.05268402365152963,7.448715034027865,0.22564561835693445,0.29023190172383706
201069_at,0.13000170721144955,6.916296600369108,0.3157604699499429,0.3864665731262125
201070_x_at,-0.20412569412567763,5.075401533712624,4.706530048057715e-4,0.0011103513852640896
201071_x_at,-0.08851996874911665,7.770249658435177,0.029845074407886342,0.04829033108770373
201074_at,-0.21790337284155456,6.035469384609849,3.202284538027732e-5,9.357903506789715e-5
201075_s_at,-0.20834349331734295,5.43626140630703,2.010345796559765e-4,5.089044073380142e-4
201076_at,0.007469688449914275,5.629952713500018,0.858135225888108,0.8893491994717326
201077_s_at,0.10135511646227861,7.559234404990678,0.029035123239558834,0.047129284131120275
201078_at,-0.25455309790621716,8.115002233095225,1.3357663653241045e-6,4.895677410782461e-6
201079_at,0.09519729942111839,7.029063893834207,0.09661705066699092,0.13727565832831215
201084_s_at,-0.06180999706438046,7.323435574065179,0.17589060014839464,0.23314971534146892
201086_x_at,0.07670519784359078,6.594709172747778,0.0327974690480435,0.0525122232718114
201088_at,0.2036662696736052,7.311474324784561,6.633459955388588e-4,0.0015194410199289704
201089_at,0.47992844592463696,5.952750339475929,3.2584955771363115e-15,3.827660429590055e-14
201090_x_at,0.19114172296996976,9.716274041649173,8.076090153699994e-9,4.088806891143102e-8
201091_s_at,-0.13514107697456482,6.665329897174641,0.03147596545852176,0.050608137169014494
201092_at,-0.23748977982852346,7.282978701405453,1.9975043318001412e-5,6.033060024407926e-5
201093_x_at,0.311845318471214,7.070137293819757,6.0723561584268065e-9,3.139630865117103e-8
201094_at,-0.03792561630230985,10.111114149973433,0.1385438160350698,0.18904851626336805
201095_at,0.2656630181054293,6.186524472903049,8.269359228796953e-7,3.1040520468851354e-6
201096_s_at,0.44832142945197634,7.249817677967213,2.2010129529954306e-17,3.417311850063775e-16
201097_s_at,0.1778669959337069,8.50484997089419,1.0578830172417263e-5,3.3619403036815826e-05
201098_at,0.11086368597533759,7.002736875361453,0.003427833880555024,0.006820650884544199
201099_at,-0.21404697149212026,5.746083362731209,0.0035345594058316435,0.007016070949541301
201100_s_at,-0.15900977102394948,7.442258306244652,0.011263284149625174,0.02012065417624387
201101_s_at,-0.04271981802881028,4.668816430861718,0.5753951509065781,0.6428121692137116
