probe_id,log2FoldChange,AveExpr,t,P.Value,padj,B
201373_at,-0.14567640260977785,4.6550968486414295,-2.321984591719802,0.020605267703869584,0.03464284885617622,-4.625601338421496
228299_at,0.10536056721594515,5.583650916328366,2.3859382837056735,0.0173796482712384,0.029695083242388676,-4.626709380683805
225731_at,0.1719635294712864,4.668154323802744,2.2848103327971327,0.022711404420391254,0.03784527540140792,-4.632269959848369
227725_at,-0.517743332074762,5.944664516331983,-2.40172521604956,0.016655246407935986,0.028580434849946854,-4.633542108175211
208649_s_at,0.10251644800945016,6.411039910115777,2.401577110472835,0.016661916941788167,0.02858272477139738,-4.634642841678213
1554966_a_at,0.2708790347785547,4.615822165828897,2.2618142515533526,0.024106159096001806,0.03998904961218138,-4.635801921880708
217982_s_at,-0.1065364191646037,8.345000699006095,-2.5150417850931555,0.012191483188588644,0.021548813628006952,-4.635825600478033
211366_x_at,-0.29639141735644275,5.949343225775281,-2.396377097381164,0.01689761668696449,0.028936088166152583,-4.636960943854018
209575_at,0.16853509428343474,4.801738242121192,2.305958669108615,0.021491327661458885,0.035996965796937,-4.639704768938143
211676_s_at,-0.1922165218097645,5.408336202443461,-2.3810064982774075,0.01761155897074141,0.030052983633888614,-4.63999681930214
213485_s_at,0.1358376922554281,4.596955079069909,2.2712129186741237,0.023527359084356363,0.039125830156893776,-4.64563198304507
224391_s_at,-0.24870977126376964,5.448814429416987,-2.3801139808028924,0.01765381786707619,0.030120297947123308,-4.646831033593617
212007_at,0.15099815491316088,5.244438632159177,2.3582353787912225,0.018717968970770417,0.03178909346605318,-4.6486329683820555
212068_s_at,0.13612245128308365,5.369966263651559,2.3666304171182646,0.018303166596712488,0.031148820293976313,-4.649195757069009
201242_s_at,0.20273136238947553,9.187053224687945,2.5628923869386298,0.01065063650019475,0.01907712235856652,-4.654044049337276
222559_s_at,-0.16136545408168534,4.504636418924518,-2.2896198209034226,0.02242875806534839,0.03742085113752956,-4.654129583336017
200684_s_at,-0.1063678504529407,4.950449285785165,-2.3448154166269854,0.019398190638153144,0.03280391733331249,-4.655595264948397
